response,rt,Post_Coherence,Pre_Coherence,Accuracy_initial,World_state,Decision_Initial,Confidence_Initial,subj_idx
1,0.43141,1,2,1,-1,1,0,17
1,0.39801,1,1,1,1,-1,1,17
1,0.63133,1,2,1,-1,1,-0.332,17
1,0.63132,2,1,-1,-1,-1,0.332,17
1,0.79809,2,1,1,-1,1,-0.668,17
1,0.49765,2,2,1,1,-1,0.668,17
1,0.56463,2,2,1,-1,1,1,17
0,1.3316,1,1,1,1,-1,0,17
1,0.56451,2,1,1,1,-1,-1,17
0,0.69799,1,2,-1,1,1,-1,17
1,0.59803,1,1,1,-1,1,-0.332,17
1,0.59811,1,2,1,1,-1,0,17
0,1.0646,2,2,1,-1,1,-0.668,17
1,0.63155,1,1,1,-1,1,0,17
1,0.63139,2,2,-1,1,1,0,17
1,0.59794,2,1,1,1,-1,0.332,17
1,0.56467,1,2,1,-1,1,-0.332,17
1,0.56476,1,2,1,1,-1,-0.332,17
0,1.0979,2,1,1,-1,1,1,17
1,0.56478,2,1,1,1,-1,0.332,17
0,1.1312,2,2,-1,-1,-1,-1,17
1,0.56472,2,2,1,1,-1,0,17
0,0.63138,1,2,-1,-1,-1,-1,17
1,0.79804,1,1,1,-1,1,-0.668,17
1,0.63152,1,1,1,1,-1,-0.668,17
1,0.63139,2,1,1,1,-1,0.332,17
1,0.69789,1,2,1,1,-1,0,17
1,0.96464,1,2,-1,-1,-1,0,17
0,1.7646,2,1,-1,-1,-1,-0.332,17
0,1.4312,2,1,1,-1,1,-1,17
1,1.0316,1,1,1,-1,1,-0.668,17
1,0.8985,2,1,1,1,-1,-1,17
1,1.0647,2,1,1,-1,1,-0.668,17
1,0.53123,1,1,1,-1,1,-0.332,17
0,0.69801,1,2,-1,1,1,0,17
1,0.59785,2,1,1,1,-1,0,17
1,0.69782,1,2,1,1,-1,1,17
1,0.86467,1,2,1,1,-1,0,17
1,1.0815,1,2,1,-1,1,-1,17
1,0.63122,2,2,1,-1,1,-0.332,17
1,0.59795,2,1,1,-1,1,0,17
0,0.68131,2,1,-1,-1,-1,-1,17
0,0.83129,1,2,-1,1,1,0,17
1,0.59792,2,1,1,1,-1,-0.668,17
1,0.63134,2,1,1,1,-1,0,17
1,0.69806,2,2,-1,1,1,-1,17
1,0.99811,1,1,1,1,-1,-0.332,17
1,0.53101,1,2,1,1,-1,-0.668,17
1,0.49795,1,2,1,1,-1,0.332,17
1,0.96468,1,1,-1,-1,-1,-1,17
1,0.76479,2,1,1,-1,1,0.332,17
1,1.7144,2,2,1,1,-1,-0.332,17
1,1.0647,1,1,1,-1,1,1,17
1,0.76465,1,2,1,-1,1,1,17
1,0.56457,2,2,1,1,-1,0.332,17
0,1.6314,2,1,1,1,-1,1,17
1,0.73127,2,2,-1,-1,-1,1,17
1,0.6647,2,2,-1,1,1,0.332,17
1,0.86451,2,2,-1,1,1,-0.332,17
1,0.7978,1,2,1,1,-1,0.332,17
0,0.86487,1,2,1,-1,1,-0.668,17
1,0.91541,2,1,1,1,-1,-0.668,17
1,0.46467,2,2,1,-1,1,1,17
1,0.49806,1,2,1,-1,1,1,17
1,1.7312,1,2,-1,1,1,1,17
1,0.53126,2,1,1,-1,1,0.332,17
1,0.59808,2,2,1,1,-1,0,17
1,0.61457,1,1,1,-1,1,-0.668,17
1,0.58151,1,1,1,1,-1,0,17
1,0.63136,2,2,1,-1,1,-1,17
1,0.9646,1,1,-1,1,1,-0.332,17
1,0.49777,2,2,1,-1,1,0.332,17
1,0.69811,1,2,-1,-1,-1,-0.668,17
1,0.53128,1,1,1,-1,1,0.332,17
0,1.3646,1,1,1,1,-1,0.332,17
1,1.3315,2,2,-1,-1,-1,0,17
1,0.49806,2,2,1,-1,1,-1,17
1,0.79797,2,1,1,-1,1,-0.332,17
1,0.59795,1,2,-1,1,1,0,17
1,1.5479,1,1,1,-1,1,-0.668,17
1,0.6313,1,2,1,-1,1,-0.332,17
1,0.59808,2,2,-1,1,1,-0.332,17
1,1.0645,1,2,1,1,-1,0.668,17
1,0.5647,2,1,1,1,-1,0.332,17
1,0.9979,1,1,1,-1,1,0,17
1,1.0314,2,1,1,1,-1,0,17
1,0.53143,2,2,1,1,-1,0,17
1,0.63139,2,1,-1,1,1,-1,17
1,0.93121,1,2,1,-1,1,0.332,17
1,0.62053,1,1,-1,1,1,-0.332,17
1,0.69797,1,1,1,-1,1,-1,17
1,0.69814,2,1,1,1,-1,-0.332,17
1,0.86473,1,2,-1,1,1,-0.668,17
1,0.63119,2,1,1,1,-1,0,17
1,0.89784,1,2,-1,1,1,-0.332,17
0,1.0646,1,1,1,1,-1,0.332,17
1,0.66465,2,1,-1,1,1,0,17
1,1.3981,2,2,-1,-1,-1,0,17
1,0.43126,1,1,1,1,-1,0.332,17
1,0.89791,1,2,-1,1,1,0,17
1,0.66459,2,2,-1,1,1,-0.332,17
1,0.6979,1,2,-1,1,1,-0.332,17
1,0.76481,2,1,1,1,-1,0,17
1,0.9648,2,1,1,1,-1,0,17
0,1.0647,1,2,1,-1,1,-0.332,17
1,0.63145,2,2,-1,1,1,-0.332,17
1,0.79803,1,2,-1,1,1,-0.332,17
1,0.56462,2,1,-1,1,1,0,17
0,1.4312,2,2,1,-1,1,0.332,17
1,0.69801,1,2,1,-1,1,0,17
1,0.66466,2,2,-1,-1,-1,-0.332,17
1,0.59814,2,2,-1,1,1,-0.332,17
1,0.9481,1,2,1,-1,1,0,17
0,1.4647,1,1,1,1,-1,0,17
0,1.298,2,1,1,-1,1,0,17
1,0.73125,2,1,1,-1,1,0.332,17
1,1.048,1,1,1,-1,1,0.332,17
1,0.73127,1,1,-1,1,1,-0.332,17
1,1.0649,2,1,1,-1,1,0.332,17
1,0.53128,1,1,1,-1,1,-0.332,17
0,0.63134,2,2,1,1,-1,0,17
1,0.43134,2,2,1,-1,1,0,17
1,0.53136,1,1,1,-1,1,0,17
1,1.0313,1,2,1,1,-1,-0.332,17
1,0.53128,2,2,1,-1,1,0,17
1,0.93124,1,1,-1,1,1,-0.332,17
1,0.63126,2,1,-1,1,1,-0.332,17
1,0.63147,2,2,1,-1,1,0.332,17
1,0.5646,1,1,1,-1,1,1,17
1,0.53214,2,1,1,1,-1,0,17
1,0.49808,1,1,1,-1,1,0.332,17
1,0.53131,1,1,1,-1,1,0.332,17
1,0.59792,2,1,1,1,-1,0.332,17
1,1.798,1,2,1,-1,1,0,17
1,0.53151,2,1,1,1,-1,-0.332,17
0,0.86438,2,1,-1,-1,-1,-1,17
1,0.61302,1,1,1,1,-1,-0.332,18
1,0.58002,1,1,1,-1,1,-0.668,18
1,0.66351,2,1,1,-1,1,-0.668,18
0,0.7799,2,2,-1,1,1,-0.668,18
0,0.91199,2,2,1,1,-1,0,18
1,0.6464,1,2,1,-1,1,-0.332,18
1,0.74518,2,1,1,1,-1,-0.668,18
1,0.74622,2,1,1,-1,1,1,18
1,0.57977,1,1,1,1,-1,0,18
1,0.77986,2,1,-1,-1,-1,-0.668,18
1,0.62969,2,1,1,-1,1,-0.332,18
1,0.64606,1,2,1,-1,1,-0.332,18
1,0.57949,1,1,1,-1,1,1,18
1,0.61278,2,1,1,1,-1,0,18
1,0.64622,1,1,-1,1,1,-0.668,18
1,0.57918,1,2,1,1,-1,1,18
0,0.84426,1,2,-1,1,1,-0.332,18
1,0.71263,1,2,1,-1,1,0,18
0,0.41234,2,2,1,-1,1,-0.668,18
1,0.71241,2,1,1,1,-1,0,18
0,0.64559,2,2,1,-1,1,1,18
1,0.77906,2,2,1,-1,1,0.332,18
1,0.77888,1,2,1,1,-1,-0.332,18
1,0.71221,1,2,1,1,-1,-0.332,18
1,0.84569,2,1,1,1,-1,-0.332,18
0,0.97896,2,2,1,-1,1,-0.332,18
1,0.54546,1,1,1,1,-1,1,18
0,0.931,2,2,-1,-1,-1,-0.668,18
1,0.48106,2,1,1,-1,1,0.332,18
1,0.49768,2,1,1,-1,1,1,18
1,0.63065,1,2,1,-1,1,-0.332,18
0,0.54753,1,2,-1,1,1,-0.332,18
1,0.79711,1,1,1,1,-1,1,18
0,0.79744,1,2,-1,1,1,-0.332,18
1,0.61395,2,1,1,1,-1,1,18
1,0.79753,1,2,1,-1,1,-0.332,18
1,0.87982,1,1,-1,1,1,-1,18
1,0.74772,2,1,1,-1,1,1,18
1,0.64719,2,1,-1,-1,-1,-0.668,18
1,0.93103,2,2,-1,-1,-1,-1,18
0,1.0308,1,1,1,1,-1,1,18
1,0.58084,1,1,-1,-1,-1,-0.668,18
0,0.59754,1,2,1,1,-1,-0.668,18
1,0.6474,2,1,1,1,-1,-0.332,18
0,0.46432,1,2,-1,1,1,1,18
1,0.51425,1,1,1,-1,1,1,18
1,0.79743,2,2,1,1,-1,0.332,18
1,0.53101,2,2,-1,1,1,1,18
0,0.66426,1,1,-1,1,1,-1,18
1,0.58044,1,2,1,1,-1,1,18
0,0.89735,2,1,-1,-1,-1,-0.668,18
1,0.49757,2,2,1,-1,1,0,18
1,0.58087,1,2,1,-1,1,-0.668,18
1,0.76451,1,2,1,-1,1,1,18
1,0.56426,1,2,-1,1,1,-0.668,18
1,0.44752,2,2,1,-1,1,1,18
1,0.64758,2,1,-1,1,1,-0.668,18
0,0.63053,2,1,1,-1,1,-0.668,18
1,0.53085,2,1,1,-1,1,1,18
1,0.79749,2,2,-1,-1,-1,-1,18
1,0.61435,2,2,-1,1,1,-0.668,18
1,0.66429,1,2,1,-1,1,1,18
1,0.64748,1,1,1,1,-1,-0.332,18
0,0.69762,1,2,1,1,-1,0.332,18
1,0.83087,2,2,1,1,-1,1,18
1,0.93078,1,1,-1,1,1,-1,18
1,2.0641,2,1,1,-1,1,1,18
1,0.5308,2,2,1,1,-1,1,18
1,0.94761,1,2,1,-1,1,1,18
0,0.63058,1,1,1,1,-1,1,18
0,0.69746,2,1,1,1,-1,-0.332,18
1,0.89758,2,2,1,1,-1,1,18
1,0.59753,1,1,1,-1,1,1,18
0,0.71404,1,1,1,-1,1,-0.668,18
1,0.6977,2,1,1,1,-1,1,18
1,0.58084,2,1,1,-1,1,-1,18
1,1.031,1,2,-1,1,1,1,18
1,0.56451,2,2,1,-1,1,1,18
1,0.49762,1,2,1,1,-1,-1,18
1,0.78087,1,2,1,1,-1,-1,18
0,0.73089,1,2,1,-1,1,1,18
0,2.0141,1,2,-1,-1,-1,-0.332,18
1,0.84758,1,2,1,1,-1,-0.332,18
0,0.59753,2,2,1,-1,1,-0.668,18
1,0.74764,1,2,-1,1,1,1,18
0,0.68089,2,2,-1,1,1,0,18
0,0.76436,1,2,-1,1,1,0.332,18
0,0.63071,2,1,-1,1,1,0.668,18
1,0.81447,2,2,1,-1,1,0.668,18
1,0.58163,1,2,-1,-1,-1,-0.332,18
0,0.59768,1,2,1,1,-1,1,18
1,2.6308,2,2,1,-1,1,1,18
1,1.0645,2,2,-1,1,1,-1,18
1,0.54788,2,2,1,-1,1,1,18
0,0.79726,1,2,1,1,-1,1,18
1,0.58099,1,1,1,1,-1,-1,18
1,0.41437,1,2,1,1,-1,-1,18
1,0.66416,2,2,1,1,-1,1,18
1,1.0642,2,2,1,-1,1,0.332,18
1,0.56383,1,2,1,1,-1,0.668,18
0,1.1311,1,1,-1,-1,-1,0.332,18
1,0.69758,2,1,-1,-1,-1,-1,18
0,0.96438,2,2,1,1,-1,1,18
1,0.5643,2,1,-1,1,1,-0.332,18
1,0.63102,1,1,-1,-1,-1,-1,18
1,0.59777,2,1,-1,1,1,-0.668,18
1,0.53124,2,1,1,1,-1,1,18
1,0.59782,2,2,1,-1,1,1,18
0,1.0311,1,1,-1,1,1,-0.332,18
0,0.63056,2,2,-1,1,1,1,18
1,0.74707,2,1,1,-1,1,0,18
0,1.1807,2,1,-1,-1,-1,-1,18
0,0.63111,2,2,-1,1,1,-1,18
1,0.59772,1,2,1,-1,1,1,18
1,0.59759,2,1,1,1,-1,-1,18
1,0.46418,1,1,1,-1,1,-1,18
1,0.69772,2,2,1,-1,1,1,18
0,1.7144,2,1,-1,1,1,-1,18
1,1.0807,1,1,-1,-1,-1,-1,18
1,0.58107,2,2,1,-1,1,1,18
1,0.43096,2,2,1,-1,1,-0.668,18
1,0.74734,1,1,-1,1,1,1,18
0,0.63095,1,2,1,1,-1,-0.668,18
0,0.43108,1,1,-1,1,1,-1,18
1,0.69776,1,2,-1,1,1,-1,18
1,0.681,1,2,1,-1,1,-1,18
1,0.83083,1,1,1,-1,1,-0.332,18
1,0.51423,2,1,1,-1,1,-0.668,18
0,0.51435,2,1,-1,1,1,-1,18
0,0.7642,2,1,-1,1,1,-0.668,18
1,0.7975,1,1,-1,-1,-1,-0.332,18
1,0.63072,2,2,1,-1,1,-1,18
1,0.63111,1,1,1,-1,1,1,18
1,0.69739,2,1,-1,1,1,-1,18
1,0.64766,2,2,1,1,-1,1,18
1,0.36873,2,2,1,1,-1,1,18
0,0.59777,1,1,1,-1,1,1,18
0,2.3308,1,2,1,-1,1,-0.668,18
1,0.8477,1,1,-1,1,1,-1,18
1,1.0645,2,2,-1,1,1,-0.668,18
0,1.3142,2,2,-1,-1,-1,-1,18
1,0.66431,1,2,1,-1,1,-1,18
1,0.86444,2,1,-1,1,1,-1,18
1,0.56443,2,1,1,-1,1,1,18
0,0.91426,2,1,1,1,-1,-0.668,18
0,1.0311,1,1,1,-1,1,1,18
1,0.98082,1,2,-1,-1,-1,-0.668,18
1,1.0644,1,1,1,-1,1,-0.332,18
1,0.5977,2,2,1,1,-1,1,18
1,0.93086,2,1,-1,1,1,-1,18
1,0.59789,2,2,1,-1,1,1,18
1,0.93107,2,2,-1,-1,-1,1,18
1,0.58108,2,1,1,-1,1,1,18
1,0.66462,1,1,1,-1,1,1,18
1,1.1977,1,1,1,-1,1,1,18
0,0.76452,2,2,1,-1,1,1,18
1,0.5308,1,2,1,-1,1,1,18
1,0.79764,2,1,1,-1,1,0,18
0,1.5811,1,2,-1,1,1,1,18
1,0.68078,2,2,1,-1,1,-0.332,18
1,0.7308,1,2,1,-1,1,-0.668,18
1,0.7642,1,2,-1,1,1,-0.332,18
1,0.68085,1,2,1,-1,1,1,18
1,0.79767,1,1,1,1,-1,1,18
1,0.68042,2,1,-1,1,1,-0.332,18
1,0.59671,2,1,1,1,-1,1,18
1,0.50511,2,2,-1,-1,-1,-0.668,18
0,0.54564,2,2,1,1,-1,1,18
1,0.46617,1,2,-1,1,1,-1,18
1,0.92503,2,1,1,-1,1,0.332,18
1,0.62129,2,2,-1,1,1,-1,18
1,1.1024,2,1,1,-1,1,1,18
1,0.52587,1,2,-1,1,1,-1,18
1,0.56777,1,1,1,1,-1,0,18
0,0.80244,2,2,1,1,-1,1,18
1,2.2644,1,1,1,-1,1,-1,18
1,0.81137,2,2,1,1,-1,0.668,18
0,0.79134,1,1,-1,1,1,0,18
1,0.78608,1,2,1,-1,1,-1,18
0,2.6431,2,2,-1,1,1,-1,18
1,0.63346,2,1,-1,1,1,-1,18
1,0.49792,2,1,1,1,-1,1,18
1,0.68102,2,1,1,-1,1,-0.668,18
0,1.1808,1,2,-1,1,1,-0.668,18
0,0.71541,2,2,-1,1,1,-0.332,18
1,1.0108,1,2,-1,-1,-1,0.332,18
1,0.94687,1,1,1,1,-1,-1,18
1,0.67228,2,1,1,-1,1,0,18
1,0.66101,1,2,1,-1,1,-1,18
1,0.68095,1,2,1,-1,1,0.332,18
1,0.69756,1,2,-1,1,1,-0.332,18
1,0.59755,1,1,1,-1,1,0.332,18
1,2.231,2,2,1,1,-1,1,18
1,0.66428,1,2,1,1,-1,1,18
1,1.2642,2,1,-1,-1,-1,0.332,18
1,0.63105,2,2,1,1,-1,0.332,18
1,0.79774,1,1,-1,-1,-1,-0.668,18
0,0.41433,1,2,-1,1,1,1,18
1,0.51443,2,1,1,-1,1,0,18
1,0.63111,1,1,1,-1,1,0.668,18
1,0.73099,1,1,1,-1,1,-1,18
1,0.49778,2,2,1,-1,1,-1,18
0,0.81474,2,1,-1,1,1,-1,18
1,0.79759,2,1,1,-1,1,-1,18
1,0.58098,1,1,1,1,-1,1,18
1,0.49753,1,2,1,-1,1,1,18
0,2.5476,2,1,-1,1,1,-1,18
1,0.69762,2,1,1,1,-1,-1,18
1,0.89749,1,2,-1,-1,-1,-1,18
1,1.131,2,2,1,1,-1,0.332,18
1,0.64782,2,2,-1,1,1,1,18
1,0.6475,1,1,1,1,-1,1,18
0,0.79773,2,2,1,-1,1,0.668,18
1,0.59723,1,1,1,-1,1,1,18
1,0.564,2,1,1,-1,1,1,18
1,0.53115,1,1,-1,-1,-1,-0.332,18
0,0.71428,1,1,-1,1,1,-1,18
1,0.63112,1,1,-1,-1,-1,-1,18
1,0.76439,1,2,-1,-1,-1,0.332,18
1,0.79763,2,2,-1,-1,-1,-1,18
1,0.91409,2,2,1,-1,1,-1,18
1,0.93109,2,1,1,-1,1,1,18
1,0.36757,1,1,1,-1,1,-0.332,18
1,0.61373,1,1,1,1,-1,-0.332,18
0,2.4811,2,1,-1,1,1,-1,18
0,0.76434,1,2,-1,-1,-1,-1,18
0,1.3643,1,1,-1,1,1,0,18
1,0.36862,2,1,1,-1,1,-0.332,18
0,0.73089,1,1,1,-1,1,0.668,18
1,0.61429,1,1,1,1,-1,0,18
0,0.89717,1,2,-1,1,1,0,18
0,0.68107,2,1,1,1,-1,-0.332,18
1,0.54744,2,2,-1,-1,-1,-0.332,18
0,0.9143,2,2,-1,1,1,1,18
1,0.66451,2,1,-1,-1,-1,-0.668,18
1,0.21055,1,1,1,-1,1,-1,18
0,0.63071,1,1,-1,1,1,-0.668,18
1,0.61415,2,2,-1,1,1,-0.332,18
0,0.7644,2,2,1,1,-1,1,18
1,0.88078,2,1,1,-1,1,1,18
1,0.8311,1,1,1,1,-1,-0.332,18
1,1.1976,2,2,1,1,-1,-1,18
1,0.66455,2,1,1,1,-1,-0.332,18
1,0.59775,1,1,1,1,-1,1,18
0,1.0978,1,1,1,-1,1,1,18
1,0.73104,2,1,-1,1,1,-1,18
0,0.69765,1,1,-1,1,1,-1,18
1,0.46433,1,2,1,-1,1,1,18
1,0.59774,1,2,1,-1,1,0.332,18
1,0.96448,2,1,1,-1,1,1,18
0,0.94767,1,2,1,1,-1,-1,18
0,0.56425,1,1,1,1,-1,1,18
0,1.0478,1,2,-1,1,1,-1,18
0,0.79721,2,2,1,1,-1,-1,18
1,0.86427,2,2,1,-1,1,-1,18
1,0.48098,1,1,1,-1,1,1,18
1,0.91438,1,1,1,-1,1,1,18
1,0.49782,2,2,1,-1,1,1,18
1,0.79767,2,2,1,-1,1,0,18
1,0.89798,2,1,-1,1,1,-1,18
1,0.66441,1,1,1,1,-1,1,18
0,1.1311,2,1,-1,-1,-1,1,18
1,0.73104,1,2,-1,-1,-1,1,18
1,0.76426,1,1,1,-1,1,0.668,18
1,0.63076,2,1,1,-1,1,-1,18
0,1.8644,1,1,1,1,-1,-0.668,18
0,0.93098,1,1,-1,1,1,0.668,18
1,0.68072,2,2,-1,-1,-1,-1,18
1,0.58092,2,2,1,-1,1,-0.332,18
1,0.49776,1,1,1,-1,1,1,18
1,0.5808,1,2,-1,1,1,-0.668,18
1,0.8142,2,1,-1,1,1,-1,18
1,0.59784,1,1,1,1,-1,-0.668,18
0,1.0642,1,2,1,-1,1,0.668,18
1,0.64789,2,2,1,-1,1,0,18
0,0.59773,2,1,-1,1,1,0,18
1,0.86413,1,2,1,-1,1,1,18
0,0.48109,1,1,1,-1,1,1,18
1,0.6144,2,1,1,-1,1,1,18
1,0.91434,2,2,1,-1,1,1,18
1,0.79762,1,1,-1,1,1,-0.332,18
1,0.58096,1,1,1,-1,1,0,18
1,0.59772,2,1,1,-1,1,0,18
1,0.53112,1,1,1,-1,1,-0.332,18
1,0.61433,2,1,1,-1,1,0,18
1,0.73133,2,1,1,-1,1,-0.332,18
1,0.69732,1,1,-1,1,1,-1,18
0,0.46441,1,2,-1,1,1,-1,18
1,1.5975,2,2,-1,-1,-1,0,18
1,0.49741,2,1,1,-1,1,0.332,18
1,0.71416,1,1,1,-1,1,-0.332,18
1,1.3643,1,1,1,-1,1,0.332,18
1,0.6309,1,2,1,1,-1,0.668,18
1,0.58103,2,1,1,1,-1,0,18
1,0.56401,1,1,1,-1,1,1,18
0,1.2643,2,2,1,-1,1,1,18
1,0.64785,1,1,1,1,-1,0.668,18
1,0.73098,2,1,-1,1,1,-0.668,18
1,0.71415,1,1,1,-1,1,-0.332,18
1,0.79783,2,1,1,1,-1,0.332,18
1,0.63097,2,2,1,1,-1,0.332,18
0,0.76431,1,1,1,-1,1,1,18
0,1.7811,1,1,1,-1,1,1,18
0,0.69765,1,2,1,1,-1,1,18
1,0.86433,2,2,1,-1,1,0.332,18
0,0.66449,1,2,1,1,-1,0,18
1,1.2117,1,2,1,1,-1,1,19
1,0.99663,1,2,1,-1,1,0.332,19
1,0.76341,2,2,1,-1,1,1,19
1,0.71311,2,2,1,-1,1,1,19
1,2.0133,1,2,-1,1,1,0.668,19
1,0.71325,1,2,1,1,-1,0.332,19
1,1.0964,1,2,-1,1,1,0.332,19
1,0.67786,1,1,1,1,-1,0.332,19
1,0.63019,2,2,1,1,-1,0.332,19
0,1.0796,2,2,-1,-1,-1,0.668,19
1,0.71309,2,2,1,-1,1,0.332,19
1,0.77942,1,1,-1,1,1,0.668,19
1,0.74609,1,1,1,1,-1,0.332,19
0,1.5463,2,2,1,-1,1,0.332,19
1,0.64613,2,1,1,-1,1,0.332,19
1,0.97934,1,1,1,-1,1,0.332,19
1,1.3106,1,2,1,1,-1,0.332,19
1,0.91286,2,1,1,1,-1,-0.332,19
1,0.5791,2,1,1,1,-1,0.668,19
1,1.0127,1,2,1,1,-1,0.668,19
1,0.74562,2,2,1,-1,1,0.332,19
1,0.67915,1,1,1,-1,1,0,19
1,0.87875,1,1,1,1,-1,0.332,19
0,0.81223,1,1,-1,-1,-1,0,19
1,1.5789,2,1,-1,-1,-1,0.332,19
0,1.9789,2,1,-1,1,1,0,19
0,2.1788,2,1,1,1,-1,0,19
1,0.78077,1,1,1,-1,1,0.332,19
0,0.68068,1,1,-1,1,1,0.668,19
1,0.96401,1,2,1,1,-1,1,19
0,1.4475,2,2,1,1,-1,0.332,19
1,0.58094,2,1,1,-1,1,1,19
1,1.9807,1,1,1,-1,1,1,19
1,0.66417,2,1,1,-1,1,1,19
1,0.63096,2,2,1,-1,1,1,19
0,1.0472,2,2,-1,1,1,1,19
1,0.51411,1,1,1,-1,1,1,19
1,0.48095,1,2,1,-1,1,1,19
1,0.63072,2,1,1,-1,1,1,19
1,0.51425,1,1,1,1,-1,1,19
1,0.64765,2,1,1,1,-1,1,19
1,0.56421,2,1,1,1,-1,1,19
1,0.6309,2,1,1,-1,1,1,19
0,1.4142,1,1,1,1,-1,0.332,19
1,0.73087,1,2,1,-1,1,1,19
1,1.0478,1,2,-1,1,1,1,19
1,2.2143,2,1,1,1,-1,1,19
1,0.68111,2,1,1,-1,1,0.668,19
0,0.79739,2,2,-1,1,1,1,19
1,0.69759,1,1,1,1,-1,1,19
1,0.9142,1,1,-1,1,1,1,19
1,0.73092,2,1,-1,-1,-1,1,19
1,0.53087,1,2,1,-1,1,1,19
1,0.66429,2,2,-1,-1,-1,1,19
1,1.0641,2,1,-1,-1,-1,0.668,19
1,0.88083,1,2,1,-1,1,1,19
1,0.59757,1,1,1,-1,1,1,19
1,2.1976,1,2,-1,1,1,1,19
1,2.2477,2,2,1,1,-1,0,19
1,0.54713,2,2,1,-1,1,1,19
1,0.59763,2,1,1,-1,1,0.332,19
0,0.69748,1,2,-1,1,1,1,19
1,0.61421,1,2,1,-1,1,1,19
0,1.3638,1,2,-1,1,1,0,19
1,0.6309,1,1,1,-1,1,0.668,19
1,1.0639,2,2,-1,1,1,0.332,19
1,0.46419,2,1,1,-1,1,1,19
1,0.41414,1,2,1,-1,1,0.332,19
0,0.58086,1,1,-1,1,1,0.332,19
1,0.64771,2,2,1,-1,1,0,19
1,0.5307,2,2,1,1,-1,0.332,19
1,0.56403,1,1,1,-1,1,0.332,19
1,0.63099,2,2,1,-1,1,0,19
1,0.63079,1,1,1,-1,1,0,19
1,0.46426,2,2,1,-1,1,0.668,19
1,0.84765,2,2,-1,1,1,0.332,19
1,0.53085,1,2,1,-1,1,0.332,19
1,0.76411,2,1,-1,-1,-1,0,19
1,0.89752,2,2,-1,1,1,0,19
1,0.53099,2,1,1,1,-1,0,19
1,0.8644,1,1,1,-1,1,-0.332,19
1,0.89771,1,2,-1,-1,-1,0,19
1,0.63101,1,1,1,-1,1,0,19
1,0.59758,1,1,-1,-1,-1,0,19
1,1.031,2,2,1,1,-1,0,19
1,1.5972,1,2,1,1,-1,0,19
0,2.2407,2,1,1,1,-1,0,19
1,0.56424,2,1,1,-1,1,0,19
1,0.68096,1,1,1,1,-1,0,19
1,0.59767,1,2,1,1,-1,0,19
1,0.73099,2,1,-1,1,1,0.332,19
0,1.4975,2,2,1,1,-1,1,19
0,1.8643,1,1,-1,-1,-1,0,19
1,0.63076,1,2,1,1,-1,0,19
1,0.94744,2,2,1,1,-1,0,19
1,0.81432,2,1,1,-1,1,0,19
0,0.91427,1,2,1,-1,1,0,19
1,0.99762,1,2,1,-1,1,0,19
1,0.81416,2,2,1,-1,1,0,19
1,0.58045,2,2,1,-1,1,0.668,19
0,1.131,1,1,-1,1,1,0,19
0,1.7642,1,1,1,1,-1,0,19
0,0.83112,2,1,-1,1,1,0,19
0,1.281,1,2,1,1,-1,0,19
0,1.0977,1,2,-1,1,1,-0.332,19
1,0.69724,2,2,1,-1,1,0,19
0,0.81441,2,2,-1,1,1,0,19
0,0.68107,1,2,-1,1,1,0,19
1,0.7142,2,1,1,-1,1,0,19
1,1.1475,2,1,-1,1,1,-0.332,19
1,1.131,1,2,-1,-1,-1,-0.332,19
1,0.74765,2,1,-1,-1,-1,0,19
1,0.66425,1,1,1,-1,1,-0.332,19
1,0.49771,1,1,1,-1,1,1,19
1,2.031,2,2,-1,1,1,-0.332,19
1,0.6477,2,2,1,1,-1,-0.332,19
1,0.54767,2,2,1,1,-1,0,19
1,1.0476,1,1,-1,-1,-1,-0.332,19
1,1.3477,1,1,-1,-1,-1,-0.332,19
1,0.58086,2,2,1,-1,1,0,19
1,1.7976,1,2,1,1,-1,-0.332,19
1,0.59751,1,2,1,1,-1,-0.332,19
0,1.9309,1,2,1,-1,1,-0.332,19
1,0.89752,2,2,1,-1,1,-0.332,19
1,0.83093,2,1,-1,-1,-1,0,19
1,0.69775,2,2,-1,1,1,-0.332,19
1,0.54788,1,1,1,1,-1,0,19
0,0.63113,2,1,1,-1,1,0,19
1,0.59673,2,1,1,1,-1,0,19
1,0.83095,1,1,1,1,-1,-0.332,19
1,0.54761,1,2,1,-1,1,-0.332,19
0,1.1811,1,1,-1,-1,-1,-0.332,19
1,0.53096,2,2,1,1,-1,0.668,19
1,0.49768,1,1,1,1,-1,0.668,19
1,0.44764,1,1,1,1,-1,0.668,19
1,0.53085,2,1,-1,-1,-1,0.332,19
1,0.53104,2,2,1,-1,1,0.332,19
1,0.44741,2,1,1,-1,1,0.332,19
1,1.7473,2,1,-1,1,1,0,19
1,0.64746,1,1,1,-1,1,0,19
1,0.49776,2,2,1,-1,1,0.332,19
1,1.3309,1,2,-1,1,1,-0.332,19
1,0.46432,2,1,1,-1,1,0.668,19
0,1.2143,1,2,1,1,-1,0,19
1,1.8976,1,1,1,1,-1,-0.332,19
1,1.4977,2,2,-1,-1,-1,-0.332,19
1,1.6142,2,1,1,1,-1,0.668,19
1,0.64737,1,2,1,1,-1,-0.332,19
1,0.59765,2,1,1,1,-1,0,19
1,0.53101,2,2,1,1,-1,0.332,19
0,2.1142,2,2,1,-1,1,0,19
1,0.69744,1,1,1,-1,1,0,19
